0  -3521.13964953405
100  -3444.09863293011
200  -3251.83615397344
300  -2995.2965775207
400  -2666.61898430541
500  -2110.54671108689
600  -1815.13989423193
700  -2948.50198953122
800  -2602.54157384264
900  -2342.52841936054
1000  -2936.25717026754
1100  -2593.47322177207
1200  -2387.29474701517
1300  -2650.26714899255
1400  -2977.25417358169
1500  -3036.50794746071
1600  -2410.13672448858
1700  -3214.68663176237
1800  -3326.75641427375
1900  -3452.30029252761
2000  -3455.95140309274
2100  -3072.00793282272
2200  -3725.45222367132
2300  -3490.61355857384
2400  -3088.29421601397
2500  -3359.37161916832
2600  -3529.68420660194
2700  -3803.06632476702
2800  -3877.16413774664
2900  -4056.99263708571
3000  -3780.16762954243
3100  -3670.73281623974
3200  -3776.26881803742
3300  -4285.05772112281
3400  -3532.36059104736
3500  -4353.20260362648
3600  -4356.2926767795
3700  -4481.89518134872
3800  -3875.57033843955
3900  -4860.31401427297
4000  -4074.59897399444
4100  -4781.65135602925
4200  -4901.54515227247
4300  -4503.09125535265
4400  -4171.86748328142
4500  -4609.17958707407
4600  -4998.15168038418
4700  -4792.56821636313
4800  -4441.64939981732
4900  -5302.17668224134
5000  -5051.79264954231
5100  -5065.41988392293
5200  -4556.63389633396
5300  -5736.96809596862
5400  -5404.74766903284
5500  -4352.06787020568
5600  -5456.04327088612
5700  -5212.71759944076
5800  -5072.12502488462
5900  -5672.19792303716
6000  -5353.94066115567
6100  -5058.63363519336
6200  -5376.88353364231
6300  -5648.79040182879
6400  -5786.84886561836
6500  -5853.09930096386
6600  -5511.7612230782
6700  -5551.73520403501
6800  -6184.26996399954
6900  -5533.94367279985
7000  -6317.29221098739
7100  -5478.08460570258
7200  -6166.31213304702
7300  -6270.30285789154
7400  -5808.97155922444
7500  -6510.29584410614
7600  -6819.97633125779
7700  -6404.62598955539
7800  -7265.74832081913
7900  -7083.22437656719
8000  -6868.44422489285
8100  -7007.64576069613
8200  -7412.14436268358
8300  -6673.52792537683
8400  -6838.85196602391
8500  -7106.34206616382
8600  -7236.11020729313
8700  -6993.85963692212
8800  -7445.53808762195
8900  -7332.27023903361
9000  -7817.3053925947
9100  -6961.54415641935
9200  -7284.76997407251
9300  -7654.05517636597
9400  -7773.89959633161
9500  -7291.99534494269
9600  -7829.77741741365
9700  -8124.11006174172
9800  -7744.7444570641
9900  -8133.21205252744
10000  -8574.39191447459
10100  -8121.07412476113
10200  -8263.10040807736
10300  -8189.63371814221
10400  -8662.61581638911
10500  -8611.07517639502
10600  -8782.09280208468
10700  -9198.04322399922
10800  -7438.76179092973
10900  -9202.40475866216
11000  -9170.68530805383
11100  -9483.56113966721
11200  -9539.75194140831
11300  -8606.22891803274
11400  -9531.16225863669
11500  -9272.99994818334
11600  -9794.67527722158
11700  -10139.2408147235
11800  -9833.22234974148
11900  -9847.58476104735
12000  -9976.70963106674
12100  -10095.6231069664
12200  -10150.2074259406
12300  -10326.0486691663
12400  -10931.9298602351
12500  -10337.55143085
12600  -10290.01007828
12700  -11045.9962942883
12800  -10975.8758581955
12900  -11061.5557178389
13000  -10854.7158013335
13100  -11057.8292197654
13200  -11528.2653312905
13300  -11396.5730525886
13400  -11523.9174411631
13500  -11637.2890494013
13600  -11836.4289890487
13700  -11960.165669495
13800  -12106.2411592639
13900  -11757.1146585067
14000  -12018.6151485094
14100  -12483.6039348318
14200  -12684.8860595288
14300  -12230.6780162648
14400  -12471.6386993662
14500  -12815.5931005346
14600  -12850.2052014964
14700  -12888.4301542222
14800  -13031.2936021827
14900  -12027.638721341
15000  -13247.7698302467
15100  -13692.4910919518
15200  -13720.9526069615
15300  -13964.9617095592
15400  -13965.9612572946
15500  -14651.1181557697
15600  -14559.2997837563
15700  -14454.3251528252
15800  -14635.7909002899
15900  -14979.0158209537
16000  -15137.5025534912
16100  -14602.0241630141
16200  -15293.065154185
16300  -15608.9034748015
16400  -15778.9304124486
16500  -16111.9401442255
16600  -15878.771996846
16700  -16163.2139102496
16800  -15702.9542988773
16900  -16445.2307274255
17000  -16494.2348072275
17100  -16740.8965020535
17200  -16998.5272356577
17300  -17179.4494578687
17400  -17326.6132073287
17500  -17489.5073316309
17600  -17640.0377839253
17700  -17509.2999026626
17800  -18061.7758840896
17900  -17970.540291992
18000  -18546.8177656987
18100  -18326.0880497303
18200  -18428.3381705966
18300  -18638.1004711934
18400  -19072.0624912975
18500  -19293.1480196315
18600  -19520.1980218711
18700  -19294.4964790158
18800  -19329.585150249
18900  -19894.5388897829
19000  -20291.3555534658
19100  -20457.6985188356
19200  -20589.7435313603
19300  -20775.6906995549
19400  -21215.2443799924
19500  -21093.9732275791
19600  -21549.7381489002
19700  -21604.571261685
19800  -21865.8062751674
19900  -21738.2309953831
