  -0.380728960841881E-23   0.000000000000000E+00  -0.128907499425452E-25   0.000000000000000E+00  -0.110992273198007E-04   0.000000000000000E+00  -0.375798477790182E-07   0.000000000000000E+00
   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.112158094930138E-04   0.000000000000000E+00   0.000000000000000E+00
  -0.128907499425452E-25   0.000000000000000E+00  -0.436455986205473E-28   0.000000000000000E+00  -0.375798477790182E-07   0.000000000000000E+00   0.112299490242152E-04   0.000000000000000E+00
   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.110995423033463E-06   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.115521608036239E-04
 
   0.310643644975781E-23   0.000000000000000E+00   0.238101429339200E-25   0.000000000000000E+00  -0.110641110779577E-04   0.000000000000000E+00  -0.848039451196498E-07   0.000000000000000E+00
   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.112077915163238E-04   0.000000000000000E+00   0.000000000000000E+00
   0.238101429339200E-25   0.000000000000000E+00   0.182499438086975E-27   0.000000000000000E+00  -0.848039451196498E-07   0.000000000000000E+00   0.112641260905770E-04   0.000000000000000E+00
   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.723564114751535E-07   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.115272434173051E-04
 
   0.308897812298342E-23   0.000000000000000E+00   0.412290699380897E-25   0.000000000000000E+00  -0.110073122761502E-04   0.000000000000000E+00  -0.146916303578570E-06   0.000000000000000E+00
   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.111925907722213E-04   0.000000000000000E+00   0.000000000000000E+00
   0.412290699380897E-25   0.000000000000000E+00   0.550290788825059E-27   0.000000000000000E+00  -0.146916303578570E-06   0.000000000000000E+00   0.113190556440659E-04   0.000000000000000E+00
   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.427606345303954E-07   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.114936604947737E-04
 
  -0.851472265339567E-24   0.000000000000000E+00  -0.173371175852989E-25   0.000000000000000E+00  -0.109331408079727E-04   0.000000000000000E+00  -0.222613413824889E-06   0.000000000000000E+00
   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.111653002545877E-04   0.000000000000000E+00   0.000000000000000E+00
  -0.173371175852989E-25   0.000000000000000E+00  -0.353006972043429E-27   0.000000000000000E+00  -0.222613413824889E-06   0.000000000000000E+00   0.113895661743485E-04   0.000000000000000E+00
   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.244652446443657E-07   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.114507060256664E-04
 
   0.738303149204117E-24   0.000000000000000E+00   0.198952536068161E-25   0.000000000000000E+00  -0.108602944315799E-04   0.000000000000000E+00  -0.292655276079879E-06   0.000000000000000E+00
   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.111036415543082E-04   0.000000000000000E+00   0.000000000000000E+00
   0.198952536068161E-25   0.000000000000000E+00   0.536122751888870E-27   0.000000000000000E+00  -0.292655276079878E-06   0.000000000000000E+00   0.114525840577168E-04   0.000000000000000E+00
   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.137322998620831E-07   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.113790629344634E-04
 
   0.113754259480890E-06   0.000000000000000E+00  -0.127234275558512E-06   0.000000000000000E+00  -0.107249919773222E-04   0.000000000000000E+00  -0.431874713888540E-06   0.000000000000000E+00
