  -0.363797880709171E-11   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00
   0.000000000000000E+00   0.223273809496867E+05   0.000000000000000E+00   0.000000000000000E+00
   0.000000000000000E+00   0.000000000000000E+00   0.450000000000000E+05   0.000000000000000E+00
   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.450000000000000E+05
 
   0.500000000000000E+04   0.000000000000000E+00   0.158113883008419E+05   0.000000000000000E+00
   0.000000000000000E+00   0.223273809496867E+05   0.000000000000000E+00   0.000000000000000E+00
   0.158113883008419E+05   0.000000000000000E+00   0.500000000000000E+05   0.000000000000000E+00
   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.450000000000000E+05
 
   0.200000000000000E+05   0.000000000000000E+00   0.360555127546399E+05   0.000000000000000E+00
   0.000000000000000E+00   0.223273809496867E+05   0.000000000000000E+00   0.000000000000000E+00
   0.360555127546399E+05   0.000000000000000E+00   0.650000000000000E+05   0.000000000000000E+00
   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.450000000000000E+05
 
   0.450000000000000E+05   0.000000000000000E+00   0.636396103067893E+05   0.000000000000000E+00
   0.000000000000000E+00   0.223273809496867E+05   0.000000000000000E+00   0.000000000000000E+00
   0.636396103067893E+05   0.000000000000000E+00   0.900000000000000E+05   0.000000000000000E+00
   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.450000000000000E+05
 
   0.800000000000000E+05   0.000000000000000E+00   0.100000000000000E+06   0.000000000000000E+00
   0.000000000000000E+00   0.223273809496867E+05   0.000000000000000E+00   0.000000000000000E+00
   0.100000000000000E+06   0.000000000000000E+00   0.125000000000000E+06   0.000000000000000E+00
   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.450000000000000E+05
 
   0.125000000000000E+06   0.000000000000000E+00   0.145773797371133E+06   0.000000000000000E+00
   0.000000000000000E+00   0.223273809496867E+05   0.000000000000000E+00   0.000000000000000E+00
   0.145773797371133E+06   0.000000000000000E+00   0.170000000000000E+06   0.000000000000000E+00
   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.450000000000000E+05
 
   0.180000000000000E+06   0.000000000000000E+00   0.201246117974981E+06   0.000000000000000E+00
   0.000000000000000E+00   0.223273809496867E+05   0.000000000000000E+00   0.000000000000000E+00
   0.201246117974981E+06   0.000000000000000E+00   0.225000000000000E+06   0.000000000000000E+00
   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.450000000000000E+05
 
   0.245000000000000E+06   0.000000000000000E+00   0.266552058705237E+06   0.000000000000000E+00
   0.000000000000000E+00   0.223273809496867E+05   0.000000000000000E+00   0.000000000000000E+00
   0.266552058705237E+06   0.000000000000000E+00   0.290000000000000E+06   0.000000000000000E+00
   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.450000000000000E+05
 
   0.320000000000000E+06   0.000000000000000E+00   0.341760149812701E+06   0.000000000000000E+00
   0.000000000000000E+00   0.223273809496866E+05   0.000000000000000E+00   0.000000000000000E+00
   0.341760149812701E+06   0.000000000000000E+00   0.365000000000000E+06   0.000000000000000E+00
   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.450000000000000E+05
 
   0.405000000000000E+06   0.000000000000000E+00   0.426907484122731E+06   0.000000000000000E+00
   0.000000000000000E+00   0.223273809496867E+05   0.000000000000000E+00   0.000000000000000E+00
   0.426907484122731E+06   0.000000000000000E+00   0.450000000000000E+06   0.000000000000000E+00
   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.450000000000000E+05
 
   0.500000000000000E+06   0.000000000000000E+00   0.522015325445528E+06   0.000000000000000E+00
   0.000000000000000E+00   0.223273809496867E+05   0.000000000000000E+00   0.000000000000000E+00
   0.522015325445528E+06   0.000000000000000E+00   0.545000000000000E+06   0.000000000000000E+00
   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.450000000000001E+05
 
   0.605000000000000E+06   0.000000000000000E+00   0.627096483804526E+06   0.000000000000000E+00
   0.000000000000000E+00   0.223273809496867E+05   0.000000000000000E+00   0.000000000000000E+00
   0.627096483804526E+06   0.000000000000000E+00   0.650000000000000E+06   0.000000000000000E+00
   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.450000000000000E+05
 
   0.720000000000000E+06   0.000000000000000E+00   0.742159012611179E+06   0.000000000000000E+00
   0.000000000000000E+00   0.223273809496866E+05   0.000000000000000E+00   0.000000000000000E+00
   0.742159012611179E+06   0.000000000000000E+00   0.765000000000000E+06   0.000000000000000E+00
   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.450000000000000E+05
 
   0.845000000000000E+06   0.000000000000000E+00   0.867208164168212E+06   0.000000000000000E+00
   0.000000000000000E+00   0.223273809496868E+05   0.000000000000000E+00   0.000000000000000E+00
   0.867208164168212E+06   0.000000000000000E+00   0.890000000000000E+06   0.000000000000000E+00
   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.450000000000001E+05
 
   0.980000000000000E+06   0.000000000000000E+00   0.100224747442934E+07   0.000000000000000E+00
   0.000000000000000E+00   0.223273809496867E+05   0.000000000000000E+00   0.000000000000000E+00
   0.100224747442934E+07   0.000000000000000E+00   0.102500000000000E+07   0.000000000000000E+00
   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.450000000000000E+05
 
   0.112500000000000E+07   0.000000000000000E+00   0.114727939055838E+07   0.000000000000000E+00
   0.000000000000000E+00   0.223273809496868E+05   0.000000000000000E+00   0.000000000000000E+00
   0.114727939055838E+07   0.000000000000000E+00   0.117000000000000E+07   0.000000000000000E+00
   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.450000000000001E+05
 
   0.128000000000000E+07   0.000000000000000E+00   0.130230564768798E+07   0.000000000000000E+00
   0.000000000000000E+00   0.223273809496866E+05   0.000000000000000E+00   0.000000000000000E+00
   0.130230564768798E+07   0.000000000000000E+00   0.132500000000000E+07   0.000000000000000E+00
   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.449999999999999E+05
 
   0.144500000000000E+07   0.000000000000000E+00   0.146732750263873E+07   0.000000000000000E+00
