   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00  -0.111111111111111E-04   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00
   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.112183553142429E-04   0.000000000000000E+00   0.000000000000000E+00
   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.112183553142429E-04   0.000000000000000E+00
   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.132849904862054E-06   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.115619931634370E-04
 
   0.321035318797830E-23   0.000000000000000E+00   0.108696380969819E-25   0.000000000000000E+00  -0.110992273198006E-04   0.000000000000000E+00  -0.375798477794095E-07   0.000000000000000E+00
   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.112158094930150E-04   0.000000000000000E+00   0.000000000000000E+00
   0.108696380969819E-25   0.000000000000000E+00   0.368025028528914E-28   0.000000000000000E+00  -0.375798477794095E-07   0.000000000000000E+00   0.112299490242165E-04   0.000000000000000E+00
   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.110995423033460E-06   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.115521608036238E-04
 
  -0.293279685159224E-23   0.000000000000000E+00  -0.225155520649708E-25   0.000000000000000E+00  -0.110639948410155E-04   0.000000000000000E+00  -0.849400638691385E-07   0.000000000000000E+00
   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.112077634649593E-04   0.000000000000000E+00   0.000000000000000E+00
  -0.225155520649708E-25   0.000000000000000E+00  -0.172855506345481E-27   0.000000000000000E+00  -0.849400638691385E-07   0.000000000000000E+00   0.112642389889218E-04   0.000000000000000E+00
   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.722667473118650E-07   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.115271684571155E-04
 
   0.289003864116563E-23   0.000000000000000E+00   0.386668617949771E-25   0.000000000000000E+00  -0.110069781107991E-04   0.000000000000000E+00  -0.147266301331856E-06   0.000000000000000E+00
   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.111924909322505E-04   0.000000000000000E+00   0.000000000000000E+00
   0.386668617949771E-25   0.000000000000000E+00   0.517337789113032E-27   0.000000000000000E+00  -0.147266301331856E-06   0.000000000000000E+00   0.113193771117351E-04   0.000000000000000E+00
   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.426434624872269E-07   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.114934732839179E-04
 
   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00  -0.109325420185295E-04   0.000000000000000E+00  -0.223211365726979E-06   0.000000000000000E+00
   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.111650207908344E-04   0.000000000000000E+00   0.000000000000000E+00
   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00  -0.223211365726979E-06   0.000000000000000E+00   0.113901253182698E-04   0.000000000000000E+00
