   0.312500000000000E+09   0.000000000000000E+00   0.312522499190058E+09   0.000000000000000E+00
   0.000000000000000E+00   0.449999999999832E+05   0.000000000000000E+00   0.000000000000000E+00
   0.312522499190058E+09   0.000000000000000E+00   0.312545000000000E+09   0.000000000000000E+00
   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.223273809496699E+05
 
   0.315005000000000E+09   0.000000000000000E+00   0.315027499196499E+09   0.000000000000000E+00
   0.000000000000000E+00   0.449999999999797E+05   0.000000000000000E+00   0.000000000000000E+00
   0.315027499196499E+09   0.000000000000000E+00   0.315050000000000E+09   0.000000000000000E+00
   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.223273809496663E+05
 
   0.317520000000000E+09   0.000000000000000E+00   0.317542499202863E+09   0.000000000000000E+00
   0.000000000000000E+00   0.449999999999598E+05   0.000000000000000E+00   0.000000000000000E+00
   0.317542499202863E+09   0.000000000000000E+00   0.317565000000000E+09   0.000000000000000E+00
   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.223273809496465E+05
 
   0.320045000000000E+09   0.000000000000000E+00   0.320067499209151E+09   0.000000000000000E+00
   0.000000000000000E+00   0.449999999999839E+05   0.000000000000000E+00   0.000000000000000E+00
   0.320067499209151E+09   0.000000000000000E+00   0.320090000000000E+09   0.000000000000000E+00
   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.223273809496706E+05
 
   0.322580000000000E+09   0.000000000000000E+00   0.322602499215366E+09   0.000000000000000E+00
   0.000000000000000E+00   0.450000000000323E+05   0.000000000000000E+00   0.000000000000000E+00
   0.322602499215366E+09   0.000000000000000E+00   0.322625000000000E+09   0.000000000000000E+00
   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.223273809497190E+05
 
   0.325125000000000E+09   0.000000000000000E+00   0.325147499221507E+09   0.000000000000000E+00
   0.000000000000000E+00   0.450000000000262E+05   0.000000000000000E+00   0.000000000000000E+00
   0.325147499221507E+09   0.000000000000000E+00   0.325170000000000E+09   0.000000000000000E+00
   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.223273809497129E+05
 
   0.327680000000000E+09   0.000000000000000E+00   0.327702499227577E+09   0.000000000000000E+00
   0.000000000000000E+00   0.450000000000033E+05   0.000000000000000E+00   0.000000000000000E+00
   0.327702499227577E+09   0.000000000000000E+00   0.327725000000000E+09   0.000000000000000E+00
