   0.126049509891298E-03   0.000000000000000E+00  -0.126058585129314E-03   0.000000000000000E+00   0.110048509811328E-02   0.000000000000000E+00  -0.111167624127041E-02   0.000000000000000E+00
   0.000000000000000E+00   0.474998886627576E-06   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.607242437840332E-05   0.000000000000000E+00   0.000000000000000E+00
  -0.126058585129314E-03   0.000000000000000E+00   0.126067661020723E-03   0.000000000000000E+00  -0.111167624127041E-02   0.000000000000000E+00   0.112286739018964E-02   0.000000000000000E+00
   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.521401125065691E-05   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.158218030836132E-04
 
   0.128806498842955E-03   0.000000000000000E+00  -0.128815698832573E-03   0.000000000000000E+00   0.111252507162655E-02   0.000000000000000E+00  -0.112371643832494E-02   0.000000000000000E+00
   0.000000000000000E+00   0.481881570406999E-06   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.607390476265198E-05   0.000000000000000E+00   0.000000000000000E+00
  -0.128815698832572E-03   0.000000000000000E+00   0.128824899479298E-03   0.000000000000000E+00  -0.112371643832494E-02   0.000000000000000E+00   0.113490781075557E-02   0.000000000000000E+00
   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.535080141292486E-05   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.158702188723018E-04
 
   0.130971859170169E-03   0.000000000000000E+00  -0.130981139727089E-03   0.000000000000000E+00   0.112463609755115E-02   0.000000000000000E+00  -0.113582768676404E-02   0.000000000000000E+00
   0.000000000000000E+00   0.483890253739542E-06   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.610482716838342E-05   0.000000000000000E+00   0.000000000000000E+00
  -0.130981139727089E-03   0.000000000000000E+00   0.130990420941622E-03   0.000000000000000E+00  -0.113582768676404E-02   0.000000000000000E+00   0.114701928167954E-02   0.000000000000000E+00
   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.544037415536265E-05   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.159970055561170E-04
 
   0.128524285211651E-03   0.000000000000000E+00  -0.128533320487226E-03   0.000000000000000E+00   0.112680615174421E-02   0.000000000000000E+00  -0.113799725860116E-02   0.000000000000000E+00
   0.000000000000000E+00   0.481635672174253E-06   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.610166876222714E-05   0.000000000000000E+00   0.000000000000000E+00
  -0.128533320487226E-03   0.000000000000000E+00   0.128542356397982E-03   0.000000000000000E+00  -0.113799725860116E-02   0.000000000000000E+00   0.114918837108183E-02   0.000000000000000E+00
   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.534853455142403E-05   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.159715523007000E-04
 
   0.137931957169297E-03   0.000000000000000E+00  -0.137941577607061E-03   0.000000000000000E+00   0.114330151624359E-02   0.000000000000000E+00  -0.115449314498860E-02   0.000000000000000E+00
   0.000000000000000E+00   0.492426995032656E-06   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.613256155028031E-05   0.000000000000000E+00   0.000000000000000E+00
  -0.137941577607061E-03   0.000000000000000E+00   0.137951198715829E-03   0.000000000000000E+00  -0.115449314498860E-02   0.000000000000000E+00   0.116568477934953E-02   0.000000000000000E+00
   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.560729842937709E-05   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.160293567239431E-04
 
   0.132782859902464E-03   0.000000000000000E+00  -0.132792048709772E-03   0.000000000000000E+00   0.114958567860659E-02   0.000000000000000E+00  -0.116077711197581E-02   0.000000000000000E+00
   0.000000000000000E+00   0.493092955391173E-06   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.613683398815208E-05   0.000000000000000E+00   0.000000000000000E+00
  -0.132792048709772E-03   0.000000000000000E+00   0.132801238152962E-03   0.000000000000000E+00  -0.116077711197581E-02   0.000000000000000E+00   0.117196855090346E-02   0.000000000000000E+00
   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.555832709533525E-05   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.161001502193543E-04
 
   0.135103664489801E-03   0.000000000000000E+00  -0.135112941003757E-03   0.000000000000000E+00   0.115782103218199E-02   0.000000000000000E+00  -0.116901240473814E-02   0.000000000000000E+00
   0.000000000000000E+00   0.497965801822576E-06   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.616278320596001E-05   0.000000000000000E+00   0.000000000000000E+00
  -0.135112941003757E-03   0.000000000000000E+00   0.135122218154658E-03   0.000000000000000E+00  -0.116901240473814E-02   0.000000000000000E+00   0.118020378280521E-02   0.000000000000000E+00
   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.559818484852017E-05   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.161038912210127E-04
 
   0.138494414204003E-03   0.000000000000000E+00  -0.138503849678190E-03   0.000000000000000E+00   0.117083832627944E-02   0.000000000000000E+00  -0.118202996232345E-02   0.000000000000000E+00
   0.000000000000000E+00   0.506879918481367E-06   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.617319794792646E-05   0.000000000000000E+00   0.000000000000000E+00
  -0.138503849678190E-03   0.000000000000000E+00   0.138513285795205E-03   0.000000000000000E+00  -0.118202996232345E-02   0.000000000000000E+00   0.119322160385354E-02   0.000000000000000E+00
   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.575716243268506E-05   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.161555288335425E-04
 
   0.137562054596907E-03   0.000000000000000E+00  -0.137571354042888E-03   0.000000000000000E+00   0.117921664324061E-02   0.000000000000000E+00  -0.119040822268064E-02   0.000000000000000E+00
   0.000000000000000E+00   0.507999185516177E-06   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.619152488561197E-05   0.000000000000000E+00   0.000000000000000E+00
  -0.137571354042888E-03   0.000000000000000E+00   0.137580654117528E-03   0.000000000000000E+00  -0.119040822268064E-02   0.000000000000000E+00   0.120159980756047E-02   0.000000000000000E+00
   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.571650796246921E-05   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.161631116309958E-04
 
   0.140637582363472E-03   0.000000000000000E+00  -0.140647016449050E-03   0.000000000000000E+00   0.118981712968096E-02   0.000000000000000E+00  -0.120100880005374E-02   0.000000000000000E+00
   0.000000000000000E+00   0.508980075260837E-06   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.619156261978061E-05   0.000000000000000E+00   0.000000000000000E+00
  -0.140647016449050E-03   0.000000000000000E+00   0.140656451167475E-03   0.000000000000000E+00  -0.120100880005374E-02   0.000000000000000E+00   0.121220047583051E-02   0.000000000000000E+00
   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.571128391478175E-05   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.160929117860866E-04
 
   0.139351405550860E-03   0.000000000000000E+00  -0.139360681593080E-03   0.000000000000000E+00   0.119774019442572E-02   0.000000000000000E+00  -0.120893177372948E-02   0.000000000000000E+00
   0.000000000000000E+00   0.522198785269516E-06   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.624057311765714E-05   0.000000000000000E+00   0.000000000000000E+00
  -0.139360681593080E-03   0.000000000000000E+00   0.139369958252766E-03   0.000000000000000E+00  -0.120893177372948E-02   0.000000000000000E+00   0.122012335838968E-02   0.000000000000000E+00
   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.590152014510846E-05   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.163084134724996E-04
 
   0.140381634057083E-03   0.000000000000000E+00  -0.140390907210585E-03   0.000000000000000E+00   0.120523169329215E-02   0.000000000000000E+00  -0.121642315204707E-02   0.000000000000000E+00
